SVN,Frame,Memory,Memory (Managed),Gen 0 GC,Gen 1 GC,Gen 2 GC,Processors,Frame Rate,Frame Time,Shadow Primitives,Render Primitives,Render Process,Updater Process,Loader Process,Sound Process
1.6,3799,0,172496720,947,112,38,4,28,0.035203,1329,2458,93,48,0,3
1.6,3800,0,172555008,947,112,38,4,29,0.034311,1548,2515,93,48,0,3
1.6,3801,0,172612224,947,112,38,4,29,0.035087,1548,2515,93,48,0,3
1.6,3802,0,172661064,947,112,38,4,28,0.035476,1548,2515,93,48,0,3
1.6,3803,0,172693680,947,112,38,4,28,0.035568,1548,2515,93,48,0,3
1.6,3804,0,172750864,947,112,38,4,28,0.035709,1550,2515,93,48,0,3
1.6,3805,0,172775416,947,112,38,4,28,0.036149,1546,2513,93,48,0,3
1.6,3806,0,172832632,947,112,38,4,27,0.037056,1554,2517,93,48,0,3
1.6,3807,0,172908264,947,112,38,4,27,0.037002,1554,2517,95,41,0,2
1.6,3808,0,172965424,947,112,38,4,28,0.036339,1554,2517,95,41,0,2
1.6,3809,0,173014352,947,112,38,4,26,0.037809,1558,2519,95,41,0,2
1.6,3810,0,173055280,947,112,38,4,26,0.037954,1558,2519,95,41,0,2
1.6,3811,0,173104264,947,112,38,4,27,0.037165,1559,2520,95,41,0,2
1.6,3812,0,173136920,947,112,38,4,27,0.037592,1559,2520,95,41,0,2
1.6,3813,0,173202200,947,112,38,4,27,0.037006,1559,2520,95,41,0,2
1.6,3814,0,173277168,947,112,38,4,27,0.036833,1559,2520,94,31,0,2
1.6,3815,0,173329016,947,112,38,4,27,0.036742,1559,2522,94,31,0,2
1.6,3816,0,171882816,948,112,38,4,28,0.036076,1559,2522,94,31,0,2
1.6,3817,0,171915472,948,112,38,4,27,0.037040,1553,2519,94,31,0,2
1.6,3818,0,171972672,948,112,38,4,27,0.036802,1553,2519,94,31,0,2
1.6,3819,0,172005328,948,112,38,4,28,0.035883,1553,2519,94,31,0,2
1.6,3820,0,172054336,948,112,38,4,27,0.036611,1553,2519,94,31,0,2
1.6,3821,0,172130144,948,112,38,4,27,0.037578,1553,2519,94,44,0,3
1.6,3822,0,172187392,948,112,38,4,27,0.036906,1552,2519,94,44,0,3
1.6,3823,0,172220112,948,112,38,4,27,0.036914,1555,2519,94,44,0,3
1.6,3824,0,172277336,948,112,38,4,27,0.037093,1555,2519,94,44,0,3
1.6,3825,0,172326376,948,112,38,4,27,0.036930,1556,2519,94,44,0,3
1.6,3826,0,172359040,948,112,38,4,27,0.037548,1556,2519,94,44,0,3
1.6,3827,0,172416240,948,112,38,4,27,0.036966,1556,2519,94,44,0,3
1.6,3828,0,172507976,948,112,38,4,27,0.037342,1557,2519,89,30,0,4
1.6,3829,0,172540712,948,112,38,4,27,0.036719,1557,2519,89,30,0,4
1.6,3830,0,172597912,948,112,38,4,27,0.036913,1562,2523,89,30,0,4
1.6,3831,0,172630616,948,112,38,4,28,0.036066,1562,2523,89,30,0,4
1.6,3832,0,172687848,948,112,38,4,27,0.036867,1562,2525,89,30,0,4
1.6,3833,0,172744904,948,112,38,4,27,0.036880,1561,2525,89,30,0,4
1.6,3834,0,172785784,948,112,38,4,26,0.037914,1561,2525,89,30,0,4
1.6,3835,0,172843032,948,112,38,4,26,0.037777,1561,2527,94,33,1,2
1.6,3836,0,172908328,948,112,38,4,26,0.037807,1561,2526,94,33,1,2
1.6,3837,0,172940928,948,112,38,4,27,0.037235,1561,2526,94,33,1,2
1.6,3838,0,172989800,948,112,38,4,27,0.037309,1561,2523,94,33,1,2
1.6,3839,0,173022480,948,112,38,4,26,0.038412,1561,2523,94,33,1,2
1.6,3840,0,173079720,948,112,38,4,27,0.037353,1561,2523,94,33,1,2
1.6,3841,0,173104296,948,112,38,4,27,0.037149,1563,2523,94,33,1,2
1.6,3842,0,173169696,948,112,38,4,28,0.035959,1563,2523,92,34,0,2
1.6,3843,0,173248976,948,112,38,4,28,0.035262,1563,2523,92,34,0,2
1.6,3844,0,173306128,948,112,38,4,29,0.033938,1563,2522,92,34,0,2
1.6,3845,0,173355088,948,112,38,4,29,0.034358,1563,2522,92,34,0,2
1.6,3846,0,173379528,948,112,38,4,30,0.033499,1563,2522,92,34,0,2
1.6,3847,0,171914040,949,112,38,4,29,0.034021,1563,2522,92,34,0,2
1.6,3848,0,171946760,949,112,38,4,29,0.034577,1563,2522,92,34,0,2
1.6,3849,0,172003944,949,112,38,4,29,0.034976,1563,2521,92,34,0,2
1.6,3850,0,172108080,949,112,38,4,28,0.036036,1563,2521,92,33,0,3
1.6,3851,0,172140752,949,112,38,4,28,0.035980,1563,2521,92,33,0,3
1.6,3852,0,172198040,949,112,38,4,28,0.036122,1563,2521,92,33,0,3
1.6,3853,0,172230728,949,112,38,4,27,0.037530,1563,2522,92,33,0,3
1.6,3854,0,172279776,949,112,38,4,26,0.037852,1563,2522,92,33,0,3
1.6,3855,0,172328808,949,112,38,4,26,0.037786,1563,2522,92,33,0,3
1.6,3856,0,172361312,949,112,38,4,26,0.038770,1565,2522,92,33,0,3
1.6,3857,0,172426248,949,112,38,4,26,0.037928,1564,2522,91,31,0,2
1.6,3858,0,172518440,949,112,38,4,26,0.038006,1564,2514,91,31,0,2
1.6,3859,0,172559312,949,112,38,4,27,0.037601,1565,2509,91,31,0,2
1.6,3860,0,172624752,949,112,38,4,27,0.036534,1553,2494,91,31,0,2
1.6,3861,0,172673776,949,112,38,4,27,0.036878,1332,2447,91,31,0,2
1.6,3862,0,172714632,949,112,38,4,27,0.037532,1332,2438,91,31,0,2
1.6,3863,0,172763576,949,112,38,4,27,0.036658,1333,2423,91,31,0,2
1.6,3864,0,172812464,949,112,38,4,27,0.037667,1332,2416,87,30,0,2
1.6,3865,0,172912400,949,112,38,4,26,0.037941,1331,2418,87,30,0,2
1.6,3866,0,172945112,949,112,38,4,27,0.037032,1329,2430,87,30,0,2
1.6,3867,0,172994112,949,112,38,4,26,0.037981,1322,2424,87,30,0,2
1.6,3868,0,173059480,949,112,38,4,27,0.037184,1317,2425,87,30,0,2
1.6,3869,0,173092144,949,112,38,4,28,0.036045,1309,2422,87,30,0,2
1.6,3870,0,173141184,949,112,38,4,28,0.035791,1091,2365,87,30,0,2
1.6,3871,0,173180672,949,112,38,4,28,0.036327,1087,2355,86,36,0,2
1.6,3872,0,173229640,949,112,38,4,28,0.035610,1085,2347,86,36,0,2
1.6,3873,0,173282624,949,112,38,4,28,0.035886,1068,2348,86,36,0,2
1.6,3874,0,172687584,950,112,38,4,29,0.034437,1070,2321,86,36,0,2
1.6,3875,0,172845480,951,112,38,4,28,0.035335,1067,2307,86,36,0,2
1.6,3876,0,174168128,952,113,38,4,27,0.037458,1065,2305,86,36,0,2
1.6,3877,0,184343392,954,113,38,4,26,0.039058,1057,2285,86,36,0,2
1.6,3878,0,192209240,960,114,38,4,24,0.040851,841,2229,81,24,81,4
1.6,3879,0,193521080,962,114,38,4,24,0.041191,839,2232,81,24,81,4
1.6,3880,0,195590480,963,114,38,4,24,0.041839,839,2211,81,24,81,4
1.6,3881,0,197241064,964,114,38,4,24,0.042233,840,2211,81,24,81,4
1.6,3882,0,197208256,965,114,38,4,24,0.042347,845,2229,81,24,81,4
1.6,3883,0,197359336,966,114,38,4,24,0.041997,844,2229,81,24,81,4
1.6,3884,0,197884032,967,114,38,4,23,0.042862,686,2196,96,29,97,2
1.6,3885,0,201302648,967,114,38,4,24,0.040950,684,2206,96,29,97,2
1.6,3886,0,202778552,968,114,38,4,25,0.039790,682,2212,96,29,97,2
1.6,3887,0,202843632,968,114,38,4,27,0.037586,683,2197,96,29,97,2
1.6,3888,0,202876328,968,114,38,4,28,0.036056,692,2209,96,29,97,2
1.6,3889,0,202933520,968,114,38,4,28,0.035795,693,2193,96,29,97,2
1.6,3890,0,203289568,968,114,38,4,28,0.035289,694,2193,96,29,97,2
1.6,3891,0,202526792,969,115,38,4,28,0.036067,692,2178,81,32,47,3
1.6,3892,0,203411792,970,115,38,4,27,0.037234,688,2183,81,32,47,3
1.6,3893,0,210376944,971,115,38,4,26,0.039108,691,2176,81,32,47,3
1.6,3894,0,219117328,975,116,38,4,25,0.039616,681,2176,81,32,47,3
1.6,3895,0,218003752,978,116,38,4,23,0.042588,682,2182,81,32,47,3
1.6,3896,0,218069208,978,116,38,4,24,0.041550,681,2177,81,32,47,3
1.6,3897,0,218101888,978,116,38,4,24,0.041681,685,2180,81,32,47,3
1.6,3898,0,218176632,978,116,38,4,24,0.041235,686,2183,76,23,63,2
1.6,3899,0,218217256,978,116,38,4,24,0.041496,690,2201,76,23,63,2
1.6,3900,0,218258088,978,116,38,4,24,0.041293,691,2204,76,23,63,2
1.6,3901,0,218307024,978,116,38,4,25,0.040212,698,2210,76,23,63,2
1.6,3902,0,218339712,978,116,38,4,26,0.038788,697,2214,76,23,63,2
1.6,3903,0,218431168,978,116,38,4,27,0.037356,704,2218,76,23,63,2
1.6,3904,0,218463856,978,116,38,4,27,0.036979,700,2192,76,23,63,2
1.6,3905,0,218528888,978,116,38,4,29,0.034634,701,2195,77,25,0,3
1.6,3906,0,218561560,978,116,38,4,29,0.034571,701,2198,77,25,0,3
1.6,3907,0,218618736,978,116,38,4,29,0.035001,690,2190,77,25,0,3
1.6,3908,0,218675864,978,116,38,4,29,0.034888,689,2187,77,25,0,3
1.6,3909,0,218708544,978,116,38,4,28,0.035264,693,2188,77,25,0,3
1.6,3910,0,218757384,978,116,38,4,28,0.035679,689,2192,77,25,0,3
1.6,3911,0,218830368,978,116,38,4,28,0.035160,689,2194,77,25,0,3
1.6,3912,0,218887272,978,116,38,4,28,0.035098,689,2194,77,25,0,3
1.6,3913,0,218927952,978,116,38,4,28,0.035339,687,2197,75,28,0,4
1.6,3914,0,218985136,978,116,38,4,29,0.034456,684,2199,75,28,0,4
1.6,3915,0,219009712,978,116,38,4,30,0.033404,684,2202,75,28,0,4
1.6,3916,0,219066928,978,116,38,4,30,0.032854,678,2203,75,28,0,4
1.6,3917,0,219096296,978,116,38,4,31,0.031876,680,2203,75,28,0,4
1.6,3918,0,219169888,978,116,38,4,30,0.033138,680,2206,75,28,0,4
1.6,3919,0,219202600,978,116,38,4,31,0.031796,683,2208,75,28,0,4
1.6,3920,0,219294376,978,116,38,4,31,0.032446,682,2212,75,28,0,4
1.6,3921,0,219333424,978,116,38,4,31,0.032232,682,2212,84,33,0,3
1.6,3922,0,219390568,978,116,38,4,31,0.032502,689,2215,84,33,0,3
1.6,3923,0,219423216,978,116,38,4,31,0.031980,686,2216,84,33,0,3
1.6,3924,0,219472264,978,116,38,4,31,0.032097,683,2210,84,33,0,3
1.6,3925,0,219537544,978,116,38,4,31,0.032513,674,2191,84,33,0,3
1.6,3926,0,219562072,978,116,38,4,29,0.034203,675,2193,84,33,0,3
1.6,3927,0,217866720,979,116,38,4,28,0.035097,677,2191,84,33,0,3
1.6,3928,0,217948376,979,116,38,4,30,0.033736,672,2167,84,33,0,3
1.6,3929,0,217981096,979,116,38,4,28,0.035807,672,2167,82,43,1,3
1.6,3930,0,218022000,979,116,38,4,29,0.035074,674,2159,82,43,1,3
1.6,3931,0,218079152,979,116,38,4,29,0.034994,675,2179,82,43,1,3
1.6,3932,0,218127128,979,116,38,4,29,0.035013,682,2183,82,43,1,3
1.6,3933,0,218151608,979,116,38,4,29,0.034403,689,2186,82,43,1,3
1.6,3934,0,218192456,979,116,38,4,29,0.034134,687,2185,82,43,1,3
1.6,3935,0,218257832,979,116,38,4,29,0.034816,686,2185,82,43,1,3
1.6,3936,0,218324144,979,116,38,4,30,0.033638,684,2184,82,43,1,3
1.6,3937,0,218379632,979,116,38,4,30,0.033177,685,2181,88,45,0,3
1.6,3938,0,218428624,979,116,38,4,30,0.033357,685,2181,88,45,0,3
1.6,3939,0,218461256,979,116,38,4,31,0.032594,687,2181,88,45,0,3
1.6,3940,0,218526696,979,116,38,4,31,0.032548,685,2181,88,45,0,3
1.6,3941,0,218551272,979,116,38,4,30,0.033151,684,2181,88,45,0,3
1.6,3942,0,218608480,979,116,38,4,30,0.033224,683,2181,88,45,0,3
1.6,3943,0,218641144,979,116,38,4,30,0.033607,685,2181,88,45,0,3
1.6,3944,0,218747840,979,116,38,4,30,0.033876,685,2181,88,45,0,3
1.6,3945,0,218788424,979,116,38,4,30,0.033354,685,2181,86,40,0,3
1.6,3946,0,218845432,979,116,38,4,30,0.033364,691,2184,86,40,0,3
1.6,3947,0,218878120,979,116,38,4,30,0.033318,695,2184,86,40,0,3
1.6,3948,0,218935368,979,116,38,4,30,0.033157,695,2184,86,40,0,3
1.6,3949,0,218992560,979,116,38,4,30,0.032878,695,2184,86,40,0,3
1.6,3950,0,219017088,979,116,38,4,30,0.033017,696,2184,86,40,0,3
1.6,3951,0,219074240,979,116,38,4,31,0.032125,689,2176,86,40,0,3
1.6,3952,0,219151512,979,116,38,4,31,0.032759,687,2175,86,40,0,3
1.6,3953,0,219225096,979,116,38,4,30,0.032833,687,2175,90,40,0,3
1.6,3954,0,219274224,979,116,38,4,30,0.032807,692,2180,90,40,0,3
1.6,3955,0,219315120,979,116,38,4,30,0.032873,692,2180,90,40,0,3
1.6,3956,0,219347792,979,116,38,4,30,0.033123,691,2180,90,40,0,3
1.6,3957,0,219396688,979,116,38,4,30,0.032914,691,2180,90,40,0,3
1.6,3958,0,217899096,980,116,38,4,30,0.033189,691,2180,90,40,0,3
1.6,3959,0,217956400,980,116,38,4,31,0.032592,691,2181,90,40,0,3
1.6,3960,0,217989056,980,116,38,4,31,0.031773,698,2175,90,40,0,3
1.6,3961,0,218227976,980,116,38,4,31,0.031934,688,2177,95,41,0,5
1.6,3962,0,218301608,980,116,38,4,32,0.031272,689,2171,95,41,0,5
1.6,3963,0,218326088,980,116,38,4,32,0.031077,684,2171,95,41,0,5
1.6,3964,0,218383304,980,116,38,4,31,0.031934,682,2177,95,41,0,5
1.6,3965,0,218415968,980,116,38,4,31,0.031845,682,2177,95,41,0,5
1.6,3966,0,218456856,980,116,38,4,32,0.031528,682,2177,95,41,0,5
1.6,3967,0,218489536,980,116,38,4,31,0.032232,682,2177,95,41,0,5
1.6,3968,0,218546712,980,116,38,4,31,0.032182,682,2177,95,41,0,5
1.6,3969,0,218595600,980,116,38,4,31,0.032572,682,2177,89,44,1,2
1.6,3970,0,218660800,980,116,38,4,30,0.033307,682,2177,89,44,1,2
1.6,3971,0,218685376,980,116,38,4,30,0.033380,682,2175,89,44,1,2
1.6,3972,0,218750624,980,116,38,4,30,0.033237,672,2172,89,44,1,2
1.6,3973,0,218807704,980,116,38,4,30,0.033473,638,2167,89,44,1,2
1.6,3974,0,218840376,980,116,38,4,30,0.033687,599,2138,89,44,1,2
1.6,3975,0,218873144,980,116,38,4,29,0.034843,438,2084,89,44,1,2
1.6,3976,0,218987472,980,116,38,4,29,0.034073,309,822,89,44,1,2
1.6,3977,0,219156808,980,116,38,4,30,0.033234,309,822,90,59,0,4
1.6,3978,0,219536568,980,116,38,4,31,0.032660,309,973,90,59,0,4
1.6,3979,0,218537960,981,116,38,4,30,0.033146,397,1587,90,59,0,4
1.6,3980,0,218709960,981,116,38,4,29,0.034453,1009,3650,90,59,0,4
1.6,3981,0,218799816,981,116,38,4,27,0.036697,1686,4422,90,59,0,4
1.6,3982,0,218848848,981,116,38,4,25,0.039374,1996,4561,90,59,0,4
1.6,3983,0,218957184,981,116,38,4,24,0.040937,2049,4573,90,59,0,4
1.6,3984,0,219021280,981,116,38,4,23,0.043064,2407,4603,93,40,0,4
1.6,3985,0,219070312,981,116,38,4,22,0.046036,2533,4613,93,40,0,4
1.6,3986,0,219132184,981,116,38,4,20,0.049074,2533,4617,93,40,0,4
1.6,3987,0,219172848,981,116,38,4,19,0.052204,2533,4617,93,40,0,4
1.6,3988,0,219287368,981,116,38,4,18,0.055734,2551,4618,93,40,0,4
1.6,3989,0,219352048,981,116,38,4,17,0.057661,2590,4649,92,20,0,3
1.6,3990,0,219409232,981,116,38,4,17,0.058023,2595,4649,92,20,0,3
1.6,3991,0,219441928,981,116,38,4,17,0.057988,2595,4648,92,20,0,3
1.6,3992,0,219499192,981,116,38,4,17,0.057375,2588,4647,92,20,0,3
1.6,3993,0,219604248,981,116,38,4,17,0.057972,2588,4646,92,20,0,3
1.6,3994,0,219661312,981,116,38,4,18,0.056688,2588,4645,99,32,0,3
1.6,3995,0,219718552,981,116,38,4,18,0.055266,2579,4616,99,32,0,3
1.6,3996,0,219775768,981,116,38,4,18,0.054957,2540,4616,99,32,0,3
1.6,3997,0,219816656,981,116,38,4,18,0.054960,2496,4615,99,32,0,3
1.6,3998,0,219971656,981,116,38,4,19,0.053659,2496,4615,99,32,0,3
1.6,3999,0,221364640,982,116,38,4,18,0.054781,2496,4619,90,18,0,3
1.6,4000,0,221430000,982,116,38,4,18,0.055234,2496,4619,90,18,0,3
1.6,4001,0,221462544,982,116,38,4,18,0.054979,2493,4619,90,18,0,3
1.6,4002,0,221527952,982,116,38,4,18,0.054978,2493,4619,90,18,0,3
1.6,4003,0,221608144,982,116,38,4,18,0.055228,2493,4619,90,18,0,3
1.6,4004,0,221665328,982,116,38,4,18,0.055217,2493,4603,88,31,1,3
1.6,4005,0,220824672,983,116,38,4,18,0.054671,2453,4604,88,31,1,3
1.6,4006,0,220890152,983,116,38,4,18,0.055026,2445,4618,88,31,1,3
1.6,4007,0,220947368,983,116,38,4,18,0.054715,2437,4624,88,31,1,3
1.6,4008,0,221037088,983,116,38,4,18,0.055365,2419,4617,88,31,1,3
1.6,4009,0,221077936,983,116,38,4,19,0.053859,2419,4617,87,19,0,3
1.6,4010,0,221135176,983,116,38,4,19,0.053601,2421,4623,87,19,0,3
1.6,4011,0,221192392,983,116,38,4,18,0.054487,2421,4623,87,19,0,3
1.6,4012,0,221266008,983,116,38,4,18,0.056423,2421,4623,87,19,0,3
1.6,4013,0,221374224,983,116,38,4,18,0.057002,2421,4623,87,19,0,3
1.6,4014,0,221423280,983,116,38,4,17,0.057588,2421,4623,90,19,0,2
1.6,4015,0,221488720,983,116,38,4,17,0.057796,2253,4470,90,19,0,2
1.6,4016,0,221537680,983,116,38,4,17,0.057166,2114,4402,90,19,0,2
1.6,4017,0,221594800,983,116,38,4,18,0.056254,1581,3238,90,19,0,2
1.6,4018,0,221627440,983,116,38,4,18,0.054754,1581,3237,90,19,0,2
1.6,4019,0,221725136,983,116,38,4,19,0.053973,1515,3237,91,27,1,2
1.6,4020,0,221798720,983,116,38,4,19,0.053042,1515,3237,91,27,1,2
1.6,4021,0,221839392,983,116,38,4,19,0.051658,1508,3237,91,27,1,2
1.6,4022,0,221888488,983,116,38,4,20,0.048864,1508,3237,91,27,1,2
1.6,4023,0,221921152,983,116,38,4,22,0.046131,1508,3237,91,27,1,2
1.6,4024,0,221986456,983,116,38,4,23,0.044185,1508,3237,91,27,1,2
1.6,4025,0,222034600,983,116,38,4,23,0.043614,1508,3237,89,24,1,2
1.6,4026,0,222099984,983,116,38,4,23,0.043067,1584,3812,89,24,1,2
1.6,4027,0,222165440,983,116,38,4,23,0.043241,1584,3811,89,24,1,2
1.6,4028,0,222198112,983,116,38,4,23,0.043914,1638,3811,89,24,1,2
1.6,4029,0,222263456,983,116,38,4,23,0.044397,1878,4195,89,24,1,2
1.6,4030,0,222328704,983,116,38,4,22,0.045636,1878,4194,89,24,1,2
1.6,4031,0,219458320,984,117,38,4,22,0.045900,1880,4193,91,29,2,3
1.6,4032,0,219499096,984,117,38,4,21,0.047384,1880,4193,91,29,2,3
1.6,4033,0,219687368,984,117,38,4,21,0.047988,1880,4197,91,29,2,3
1.6,4034,0,219736392,984,117,38,4,20,0.050311,1880,4198,91,29,2,3
1.6,4035,0,219801784,984,117,38,4,20,0.050156,1880,4198,91,29,2,3
1.6,4036,0,219859072,984,117,38,4,20,0.049959,1880,4198,91,29,2,3
1.6,4037,0,219932736,984,117,38,4,20,0.049815,1880,4198,95,22,0,4
1.6,4038,0,220003064,984,117,38,4,20,0.049865,1880,4197,95,22,0,4
1.6,4039,0,220199560,984,117,38,4,20,0.050371,1880,4197,95,22,0,4
1.6,4040,0,220240408,984,117,38,4,20,0.049941,1880,4197,95,22,0,4
1.6,4041,0,220297704,984,117,38,4,20,0.049927,1880,4195,95,22,0,4
1.6,4042,0,220388312,984,117,38,4,20,0.049175,1880,4194,95,22,0,4
1.6,4043,0,220568472,984,117,38,4,20,0.051231,1880,4194,94,30,0,6
1.6,4044,0,220625536,984,117,38,4,20,0.050112,1880,4197,94,30,0,6
1.6,4045,0,220690864,984,117,38,4,19,0.051537,1880,4197,94,30,0,6
1.6,4046,0,220731736,984,117,38,4,19,0.052173,1880,4197,94,30,0,6
1.6,4047,0,220927896,984,117,38,4,19,0.052317,1874,4194,94,30,0,6
1.6,4048,0,220968768,984,117,38,4,19,0.052163,1874,4194,96,28,1,4
1.6,4049,0,221038304,984,117,38,4,19,0.052617,1852,4183,96,28,1,4
1.6,4050,0,219472400,985,117,38,4,19,0.052939,1839,4174,96,28,1,4
1.6,4051,0,219513224,985,117,38,4,19,0.053622,2142,4421,96,28,1,4
1.6,4052,0,219602800,985,117,38,4,19,0.053607,2205,4443,96,28,1,4
1.6,4053,0,219676304,985,117,38,4,19,0.053168,2289,4515,88,19,0,3
1.6,4054,0,219741552,985,117,38,4,19,0.053457,2383,4608,88,19,0,3
1.6,4055,0,219782448,985,117,38,4,19,0.052296,2383,4608,88,19,0,3
1.6,4056,0,219839704,985,117,38,4,19,0.052875,2421,4628,88,19,0,3
1.6,4057,0,219923600,985,117,38,4,19,0.052780,2421,4628,88,19,0,3
1.6,4058,0,219980832,985,117,38,4,19,0.053218,2421,4628,96,27,0,2
1.6,4059,0,220054464,985,117,38,4,19,0.053051,2417,4626,96,27,0,2
1.6,4060,0,220103528,985,117,38,4,19,0.052382,2417,4625,96,27,0,2
1.6,4061,0,220168944,985,117,38,4,19,0.052703,2431,4638,96,27,0,2
1.6,4062,0,220244480,985,117,38,4,18,0.054116,2429,4637,96,27,0,2
1.6,4063,0,220285376,985,117,38,4,19,0.053575,2437,4629,95,26,0,2
1.6,4064,0,220358928,985,117,38,4,19,0.053207,2431,4625,95,26,0,2
1.6,4065,0,220408008,985,117,38,4,18,0.054182,2435,4623,95,26,0,2
1.6,4066,0,220465144,985,117,38,4,19,0.053730,2433,4623,95,26,0,2
1.6,4067,0,220562008,985,117,38,4,19,0.054037,2433,4623,95,26,0,2
1.6,4068,0,220602856,985,117,38,4,18,0.054603,2433,4623,95,27,0,3
1.6,4069,0,220676312,985,117,38,4,19,0.053939,2437,4615,95,27,0,3
1.6,4070,0,220733344,985,117,38,4,18,0.054873,2437,4615,95,27,0,3
1.6,4071,0,220757888,985,117,38,4,18,0.055026,2438,4614,95,27,0,3
1.6,4072,0,220849464,985,117,38,4,18,0.054422,2438,4613,95,27,0,3
1.6,4073,0,220906664,985,117,38,4,19,0.053849,2438,4612,96,37,0,4
1.6,4074,0,220971896,985,117,38,4,19,0.053876,2436,4613,96,37,0,4
1.6,4075,0,219506392,986,117,38,4,19,0.053902,2446,4627,96,37,0,4
1.6,4076,0,219571824,986,117,38,4,19,0.054006,2442,4627,96,37,0,4
1.6,4077,0,219677216,986,117,38,4,19,0.053870,2444,4627,96,37,0,4
1.6,4078,0,219709912,986,117,38,4,19,0.053907,2470,4611,94,30,0,3
1.6,4079,0,219758928,986,117,38,4,19,0.053914,2530,4613,94,30,0,3
1.6,4080,0,219816096,986,117,38,4,18,0.054586,2530,4613,94,30,0,3
1.6,4081,0,219881464,986,117,38,4,18,0.054134,2543,4625,94,30,0,3
1.6,4082,0,219946024,986,117,38,4,19,0.053000,2545,4610,94,30,0,3
1.6,4083,0,220019592,986,117,38,4,18,0.054134,2545,4609,93,27,1,2
1.6,4084,0,220060480,986,117,38,4,18,0.054188,2545,4612,93,27,1,2
1.6,4085,0,220093144,986,117,38,4,19,0.053040,2548,4612,93,27,1,2
1.6,4086,0,220150344,986,117,38,4,19,0.053871,2548,4612,93,27,1,2
1.6,4087,0,220248800,986,117,38,4,19,0.053999,2548,4612,93,27,1,2
1.6,4088,0,220314128,986,117,38,4,18,0.054472,2548,4612,93,20,0,2
1.6,4089,0,220355024,986,117,38,4,18,0.054062,2552,4614,93,20,0,2
1.6,4090,0,220420256,986,117,38,4,19,0.052580,2513,4624,93,20,0,2
1.6,4091,0,220477432,986,117,38,4,19,0.052812,2512,4624,93,20,0,2
1.6,4092,0,220550144,986,117,38,4,19,0.052796,2514,4623,93,20,0,2
1.6,4093,0,220639960,986,117,38,4,19,0.052042,2514,4625,96,32,0,3
1.6,4094,0,220672656,986,117,38,4,19,0.052978,2517,4628,96,32,0,3
1.6,4095,0,220729880,986,117,38,4,19,0.052709,2517,4628,96,32,0,3
1.6,4096,0,220795168,986,117,38,4,19,0.051842,2517,4628,96,32,0,3
1.6,4097,0,220893784,986,117,38,4,19,0.051762,2517,4628,96,32,0,3
1.6,4098,0,220934680,986,117,38,4,20,0.050832,2517,4628,95,34,0,3
1.6,4099,0,220975536,986,117,38,4,19,0.052151,2517,4628,95,34,0,3
1.6,4100,0,219497264,987,117,38,4,19,0.052239,2517,4627,95,34,0,3
1.6,4101,0,219562776,987,117,38,4,19,0.051997,2518,4626,95,34,0,3
1.6,4102,0,219669184,987,117,38,4,19,0.052098,2518,4628,95,34,0,3
1.6,4103,0,219709888,987,117,38,4,19,0.051813,2516,4628,96,26,0,2
1.6,4104,0,219775328,987,117,38,4,20,0.050731,2519,4631,96,26,0,2
1.6,4105,0,219808008,987,117,38,4,19,0.051978,2519,4631,96,26,0,2
1.6,4106,0,219873304,987,117,38,4,19,0.052107,2508,4631,96,26,0,2
1.6,4107,0,219964336,987,117,38,4,19,0.052075,2508,4631,96,26,0,2
1.6,4108,0,220086944,987,117,38,4,19,0.051620,2506,4631,94,32,0,5
1.6,4109,0,220201488,987,117,38,4,20,0.050543,2496,4625,94,32,0,5
1.6,4110,0,220258744,987,117,38,4,20,0.050850,2496,4625,94,32,0,5
1.6,4111,0,220299592,987,117,38,4,20,0.051114,2496,4623,94,32,0,5
1.6,4112,0,220487112,987,117,38,4,19,0.051662,2494,4626,94,32,0,5
1.6,4113,0,220560704,987,117,38,4,19,0.052776,2494,4626,92,29,1,4
1.6,4114,0,220634208,987,117,38,4,19,0.053213,2494,4626,92,29,1,4
1.6,4115,0,220722704,987,117,38,4,19,0.052304,2491,4626,92,29,1,4
1.6,4116,0,220755376,987,117,38,4,19,0.052513,2491,4626,92,29,1,4
1.6,4117,0,220830720,987,117,38,4,19,0.052744,2493,4626,92,29,1,4
1.6,4118,0,220903680,987,117,38,4,19,0.052746,2490,4626,96,23,0,2
1.6,4119,0,220960864,987,117,38,4,19,0.053058,2485,4623,96,23,0,2
1.6,4120,0,221018144,987,117,38,4,19,0.053113,2487,4622,96,23,0,2
1.6,4121,0,221075360,987,117,38,4,19,0.052232,2487,4624,96,23,0,2
1.6,4122,0,221116152,987,117,38,4,19,0.051285,2487,4624,96,23,0,2
1.6,4123,0,219665088,988,117,38,4,20,0.049509,2487,4624,95,24,1,2
1.6,4124,0,219730592,988,117,38,4,21,0.048726,2487,4624,95,24,1,2
1.6,4125,0,219787752,988,117,38,4,21,0.048392,2490,4627,95,24,1,2
1.6,4126,0,219820440,988,117,38,4,21,0.047515,2490,4627,95,24,1,2
1.6,4127,0,219885808,988,117,38,4,21,0.047377,2492,4627,95,24,1,2
1.6,4128,0,219934856,988,117,38,4,21,0.047501,2492,4627,95,24,1,2
1.6,4129,0,220008456,988,117,38,4,21,0.047791,2546,4626,96,27,1,2
1.6,4130,0,220090184,988,117,38,4,21,0.047442,2546,4627,96,27,1,2
1.6,4131,0,220122896,988,117,38,4,21,0.047263,2548,4627,96,27,1,2
